Last Activity Date,部署,Display Name,Meeting Created Count の合計,Read Count の合計,Receive Count の合計,Meeting Interacted Count の合計,Report Period の合計
2022/12/23 0:00,部署 A,ユーザー0132,0,711,747,0,180
2022/12/23 0:00,部署 A,ユーザー0133,0,2706,2635,0,180
2022/12/23 0:00,部署 A,ユーザー0134,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー0136,0,56,86,0,180
,部署 A,ユーザー0138,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー0139,0,59,61,0,180
2022/12/24 0:00,部署 A,ユーザー0141,0,414,701,0,180
2022/12/22 0:00,部署 A,ユーザー0142,0,1809,1790,1,180
2022/12/22 0:00,部署 A,ユーザー0143,0,2808,3918,4,180
2022/12/23 0:00,部署 A,ユーザー0145,0,979,954,0,180
2022/12/24 0:00,部署 A,ユーザー0147,0,178,487,0,180
2022/12/23 0:00,部署 A,ユーザー0148,0,537,565,0,180
2022/12/23 0:00,部署 A,ユーザー0149,0,2747,2989,0,180
2022/12/23 0:00,部署 A,ユーザー0152,0,208,207,1,180
2022/12/23 0:00,部署 A,ユーザー0153,0,944,948,0,180
2022/12/23 0:00,部署 A,ユーザー0154,0,451,490,0,180
2022/12/21 0:00,部署 A,ユーザー0155,0,915,923,1,180
2022/12/23 0:00,部署 A,ユーザー0156,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0157,0,135,265,0,180
2022/12/23 0:00,部署 A,ユーザー0158,0,1593,1533,3,180
,部署 A,ユーザー0159,0,0,143,0,180
2022/12/23 0:00,部署 A,ユーザー0160,0,9560,23852,0,180
2022/12/24 0:00,部署 A,ユーザー0165,0,187,182,0,180
2022/12/23 0:00,部署 A,ユーザー0166,0,0,8,0,180
,部署 A,ユーザー0167,0,0,1,0,180
2022/12/16 0:00,部署 A,ユーザー0168,0,0,42,0,180
2022/12/23 0:00,部署 A,ユーザー0171,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0172,0,1034,1050,0,180
2022/12/23 0:00,部署 A,ユーザー0173,0,105,99,0,180
2022/12/23 0:00,部署 A,ユーザー0175,0,1534,1681,0,180
2022/12/24 0:00,部署 A,ユーザー0176,0,239,321,0,180
2022/12/23 0:00,部署 A,ユーザー0177,0,603,580,0,180
2022/12/23 0:00,部署 A,ユーザー0179,0,0,0,0,180
2022/12/24 0:00,部署 A,ユーザー0180,0,1774,1791,0,180
2022/12/23 0:00,部署 A,ユーザー0182,0,385,486,0,180
2022/12/23 0:00,部署 A,ユーザー0183,0,3383,3474,0,180
2022/12/23 0:00,部署 A,ユーザー0184,0,346,384,0,180
2022/12/21 0:00,部署 A,ユーザー0185,0,153,155,0,180
2022/12/23 0:00,部署 A,ユーザー0186,0,380,369,0,180
2022/12/23 0:00,部署 A,ユーザー0188,0,370,702,0,180
2022/12/23 0:00,部署 A,ユーザー0189,0,315,321,0,180
2022/11/17 0:00,部署 A,ユーザー0190,0,30,160,0,180
2022/12/23 0:00,部署 A,ユーザー0191,0,4633,4717,0,180
2022/12/23 0:00,部署 A,ユーザー0192,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー0193,0,667,1153,3,180
,部署 A,ユーザー0194,0,0,1,0,180
,部署 A,ユーザー0195,0,0,0,0,180
,部署 A,ユーザー0196,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー0198,0,419,409,0,180
2022/12/23 0:00,部署 A,ユーザー0199,0,79,84,0,180
2022/12/22 0:00,部署 A,ユーザー0202,0,1423,4653,0,180
2022/12/21 0:00,部署 A,ユーザー0203,0,215,741,0,180
,部署 A,ユーザー0207,0,0,4,0,180
2022/12/24 0:00,部署 A,ユーザー0209,0,285,305,0,180
,部署 A,ユーザー0210,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー0211,0,685,697,2,180
2022/12/23 0:00,部署 A,ユーザー0213,0,517,591,0,180
2022/12/23 0:00,部署 A,ユーザー0214,0,172,182,0,180
2022/12/23 0:00,部署 A,ユーザー0215,0,337,595,0,180
2022/12/23 0:00,部署 A,ユーザー0216,0,859,681,0,180
2022/12/23 0:00,部署 A,ユーザー0217,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー0220,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0221,0,626,549,0,180
2022/12/23 0:00,部署 A,ユーザー0222,0,9556,12883,0,180
2022/12/23 0:00,部署 A,ユーザー0223,0,618,653,0,180
2022/12/22 0:00,部署 A,ユーザー0224,0,433,403,0,180
2022/12/24 0:00,部署 A,ユーザー0225,0,345,436,0,180
2022/12/23 0:00,部署 A,ユーザー0226,0,1103,1052,0,180
2022/12/23 0:00,部署 A,ユーザー0227,0,667,7947,0,180
2022/12/23 0:00,部署 A,ユーザー0228,0,1471,1420,0,180
2022/12/24 0:00,部署 A,ユーザー0229,0,538,404,0,180
2022/12/23 0:00,部署 A,ユーザー0230,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0233,0,348,358,0,180
2022/12/24 0:00,部署 A,ユーザー0234,0,3219,3141,0,180
2022/12/23 0:00,部署 A,ユーザー0236,0,1690,1790,0,180
2022/12/24 0:00,部署 A,ユーザー0237,0,0,7,0,180
2022/12/23 0:00,部署 A,ユーザー0241,0,569,841,0,180
2022/11/17 0:00,部署 A,ユーザー0243,0,10,11,0,180
2022/12/24 0:00,部署 A,ユーザー0244,0,0,0,0,180
2022/12/22 0:00,部署 A,ユーザー0245,0,1752,1368,0,180
2022/12/24 0:00,部署 A,ユーザー0246,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー0247,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0248,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー0249,0,1858,1891,0,180
2022/12/23 0:00,部署 A,ユーザー0251,0,2470,2445,0,180
2022/12/23 0:00,部署 A,ユーザー0253,0,735,748,0,180
2022/12/23 0:00,部署 A,ユーザー0255,0,855,1573,0,180
2022/12/23 0:00,部署 A,ユーザー0258,0,163,178,0,180
2022/3/31 0:00,部署 A,ユーザー0261,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー0262,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー0263,0,368,358,0,180
2022/12/21 0:00,部署 A,ユーザー0264,0,9,233,0,180
2022/12/23 0:00,部署 A,ユーザー0265,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー0266,0,1481,1506,0,180
2022/12/23 0:00,部署 A,ユーザー0267,0,652,691,0,180
2022/12/23 0:00,部署 A,ユーザー0268,0,1315,1262,0,180
2022/12/23 0:00,部署 A,ユーザー0269,0,5118,5376,0,180
2022/12/24 0:00,部署 A,ユーザー0271,0,599,591,0,180
2022/12/23 0:00,部署 A,ユーザー0272,0,782,706,0,180
2022/12/23 0:00,部署 A,ユーザー0273,0,881,480,0,180
,部署 A,ユーザー0274,0,0,8,0,180
2022/12/23 0:00,部署 A,ユーザー0275,0,1613,1503,7,180
2022/12/22 0:00,部署 A,ユーザー0276,0,430,478,0,180
2022/12/23 0:00,部署 A,ユーザー0278,0,950,927,0,180
,部署 A,ユーザー0280,0,0,0,0,180
2022/12/24 0:00,部署 A,ユーザー0281,0,478,480,0,180
2022/12/23 0:00,部署 A,ユーザー0282,0,508,508,0,180
,部署 A,ユーザー0283,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー0284,0,1475,2250,1,180
2022/12/20 0:00,部署 A,ユーザー0285,0,24,7,0,180
2022/11/4 0:00,部署 A,ユーザー0286,0,0,6,0,180
2022/12/23 0:00,部署 A,ユーザー0287,0,1057,1273,0,180
2022/12/23 0:00,部署 A,ユーザー0288,0,252,251,0,180
2022/6/30 0:00,部署 A,ユーザー0289,0,201,252,0,180
,部署 A,ユーザー0290,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0291,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0295,0,873,868,0,180
2022/12/23 0:00,部署 A,ユーザー0297,0,250,272,0,180
2022/12/23 0:00,部署 A,ユーザー0299,0,140,134,0,180
2022/12/23 0:00,部署 A,ユーザー0300,0,181,408,0,180
2022/12/23 0:00,部署 A,ユーザー0301,0,4341,4322,0,180
2022/12/23 0:00,部署 A,ユーザー0302,0,131,164,0,180
2022/6/27 0:00,部署 A,ユーザー0303,0,0,138,0,180
2022/12/23 0:00,部署 A,ユーザー0304,0,751,755,0,180
2022/12/23 0:00,部署 A,ユーザー0305,0,1419,3164,0,180
2022/12/23 0:00,部署 A,ユーザー0306,0,742,726,1,180
2022/12/23 0:00,部署 A,ユーザー0310,0,0,2,0,180
,部署 A,ユーザー0312,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0313,0,1143,1103,0,180
2022/12/23 0:00,部署 A,ユーザー0314,0,1207,1360,0,180
2022/12/23 0:00,部署 A,ユーザー0315,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー0316,0,187,197,0,180
2022/12/23 0:00,部署 A,ユーザー0317,0,862,1685,0,180
2022/12/23 0:00,部署 A,ユーザー0319,0,2220,2156,0,180
2022/12/23 0:00,部署 A,ユーザー0320,0,296,330,0,180
,部署 A,ユーザー0321,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0322,0,1812,1050,0,180
2022/12/23 0:00,部署 A,ユーザー0323,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー0324,0,961,2528,0,180
2022/12/24 0:00,部署 A,ユーザー0325,0,1559,2093,0,180
,部署 A,ユーザー0326,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー0327,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0329,0,426,408,0,180
2022/12/24 0:00,部署 A,ユーザー0330,0,1076,1022,0,180
,部署 A,ユーザー0331,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー0333,0,0,2,0,180
2022/12/24 0:00,部署 A,ユーザー0335,0,3924,5897,0,180
2022/12/23 0:00,部署 A,ユーザー0336,0,442,431,0,180
2022/9/16 0:00,部署 A,ユーザー0337,0,2,12,0,180
2021/8/17 0:00,部署 A,ユーザー0338,0,0,9517,0,180
,部署 A,ユーザー0339,0,0,202,0,180
2022/12/23 0:00,部署 A,ユーザー0340,0,664,2751,0,180
2022/12/23 0:00,部署 A,ユーザー0341,0,0,4,0,180
2022/12/23 0:00,部署 A,ユーザー0342,0,1801,2236,0,180
2022/12/24 0:00,部署 A,ユーザー0343,0,970,848,0,180
2022/12/23 0:00,部署 A,ユーザー0344,0,2875,2749,48,180
2022/12/23 0:00,部署 A,ユーザー0345,0,472,427,0,180
2022/12/23 0:00,部署 A,ユーザー0348,0,713,701,1,180
2022/12/23 0:00,部署 A,ユーザー0353,0,1129,1623,1,180
2022/12/23 0:00,部署 A,ユーザー0355,0,5717,5739,0,180
2022/12/17 0:00,部署 A,ユーザー0358,0,0,31,0,180
2022/12/23 0:00,部署 A,ユーザー0359,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0361,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー0362,0,204,246,0,180
2022/12/23 0:00,部署 A,ユーザー0364,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー0365,0,1381,1292,0,180
,部署 A,ユーザー0366,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0367,0,652,581,0,180
2022/5/31 0:00,部署 A,ユーザー0368,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー0369,0,836,703,1,180
2022/12/23 0:00,部署 A,ユーザー0370,0,248,243,0,180
2022/12/23 0:00,部署 A,ユーザー0371,0,363,358,2,180
2022/12/24 0:00,部署 A,ユーザー0372,0,1008,2354,0,180
2022/11/10 0:00,部署 A,ユーザー0374,0,1,29,0,180
2022/12/23 0:00,部署 A,ユーザー0379,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0380,0,2349,3158,0,180
2022/12/23 0:00,部署 A,ユーザー0382,0,0,1,0,180
2022/12/24 0:00,部署 A,ユーザー0384,0,1797,1901,3,180
2022/12/23 0:00,部署 A,ユーザー0385,0,133,313,0,180
2022/12/23 0:00,部署 A,ユーザー0387,0,557,2358,0,180
2022/12/24 0:00,部署 A,ユーザー0390,0,1909,1716,0,180
2022/12/23 0:00,部署 A,ユーザー0392,0,374,667,0,180
2022/12/23 0:00,部署 A,ユーザー0394,0,214,207,0,180
2022/12/23 0:00,部署 A,ユーザー0395,0,0,0,0,180
2022/12/24 0:00,部署 A,ユーザー0397,0,2180,2224,0,180
2022/12/23 0:00,部署 A,ユーザー0398,0,2124,4041,0,180
2022/12/23 0:00,部署 A,ユーザー0399,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー0400,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0402,0,374,406,0,180
2022/12/23 0:00,部署 A,ユーザー0404,0,322,312,0,180
2022/12/23 0:00,部署 A,ユーザー0406,0,771,908,0,180
2022/12/22 0:00,部署 A,ユーザー0407,0,449,462,0,180
2022/12/23 0:00,部署 A,ユーザー0408,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0409,0,778,769,0,180
2022/12/23 0:00,部署 A,ユーザー0411,0,2515,2468,0,180
2022/12/24 0:00,部署 A,ユーザー0412,0,869,1104,0,180
,部署 A,ユーザー0413,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー0414,0,744,1148,0,180
2022/12/23 0:00,部署 A,ユーザー0415,0,8532,9165,0,180
2022/12/23 0:00,部署 A,ユーザー0416,0,0,8,0,180
2022/12/23 0:00,部署 A,ユーザー0417,0,1621,1611,2,180
2022/12/23 0:00,部署 A,ユーザー0419,0,715,746,0,180
2022/12/23 0:00,部署 A,ユーザー0420,0,0,0,0,180
2022/12/24 0:00,部署 A,ユーザー0421,0,1603,2585,1,180
,部署 A,ユーザー0423,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0424,0,896,852,0,180
2022/12/23 0:00,部署 A,ユーザー0425,0,2241,2219,0,180
2022/11/5 0:00,部署 A,ユーザー0426,0,0,1995,0,180
,部署 A,ユーザー0427,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0430,0,278,403,0,180
,部署 A,ユーザー0432,0,0,2,0,180
2022/12/22 0:00,部署 A,ユーザー0433,0,913,1037,0,180
2022/12/23 0:00,部署 A,ユーザー0436,0,1025,952,0,180
2022/12/23 0:00,部署 A,ユーザー0437,0,1524,1421,0,180
2022/12/22 0:00,部署 A,ユーザー0438,0,247,292,0,180
2022/12/23 0:00,部署 A,ユーザー0439,0,0,3,0,180
2022/12/23 0:00,部署 A,ユーザー0441,0,323,321,0,180
2022/12/23 0:00,部署 A,ユーザー0442,0,185,181,0,180
2022/12/23 0:00,部署 A,ユーザー0443,0,14,14,0,180
2022/12/23 0:00,部署 A,ユーザー0444,0,358,354,1,180
2022/12/24 0:00,部署 A,ユーザー0445,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0446,0,2838,2752,0,180
2022/12/23 0:00,部署 A,ユーザー0447,0,172,261,0,180
2022/11/11 0:00,部署 A,ユーザー0449,0,0,12,0,180
2022/12/23 0:00,部署 A,ユーザー0450,0,1087,1019,2,180
2022/12/23 0:00,部署 A,ユーザー0452,0,6661,13937,201,180
,部署 A,ユーザー0453,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0455,0,378,368,2,180
2022/12/23 0:00,部署 A,ユーザー0457,0,1101,1105,0,180
2022/12/23 0:00,部署 A,ユーザー0458,0,1502,1598,2,180
2022/12/23 0:00,部署 A,ユーザー0459,0,196,164,0,180
2022/12/23 0:00,部署 A,ユーザー0460,0,467,442,0,180
2022/12/11 0:00,部署 A,ユーザー0461,0,2,1,0,180
2022/12/23 0:00,部署 A,ユーザー0462,0,1437,1445,0,180
2022/12/23 0:00,部署 A,ユーザー0463,0,464,482,0,180
2022/12/23 0:00,部署 A,ユーザー0464,0,457,453,0,180
2022/12/23 0:00,部署 A,ユーザー0466,0,206,198,0,180
2022/12/23 0:00,部署 A,ユーザー0467,0,1575,1435,0,180
2022/12/23 0:00,部署 A,ユーザー0468,0,112,109,0,180
2022/12/23 0:00,部署 A,ユーザー0470,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0471,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー0472,0,153,170,0,180
2022/12/22 0:00,部署 A,ユーザー0474,0,66,95,0,180
2022/12/23 0:00,部署 A,ユーザー0475,0,304,319,2,180
2022/12/16 0:00,部署 A,ユーザー0476,0,0,22,0,180
2022/12/23 0:00,部署 A,ユーザー0477,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0481,0,1037,1007,0,180
2022/12/24 0:00,部署 A,ユーザー0482,0,787,1016,0,180
2022/12/23 0:00,部署 A,ユーザー0483,0,3176,3689,0,180
2022/12/23 0:00,部署 A,ユーザー0485,0,786,1039,0,180
2022/12/23 0:00,部署 A,ユーザー0486,0,178,385,0,180
2022/12/24 0:00,部署 A,ユーザー0487,0,2581,2848,0,180
2022/12/16 0:00,部署 A,ユーザー0489,0,0,487,0,180
2022/12/23 0:00,部署 A,ユーザー0490,0,0,0,0,180
2022/12/22 0:00,部署 A,ユーザー0491,0,633,1158,0,180
2022/12/23 0:00,部署 A,ユーザー0492,0,1942,2031,0,180
2022/12/23 0:00,部署 A,ユーザー0493,0,5205,5798,0,180
2022/12/23 0:00,部署 A,ユーザー0494,0,474,468,0,180
2022/12/23 0:00,部署 A,ユーザー0495,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー0496,0,212,188,0,180
2022/12/23 0:00,部署 A,ユーザー0497,0,3132,3095,0,180
,部署 A,ユーザー0498,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー0499,0,209,270,0,180
2022/12/23 0:00,部署 A,ユーザー0500,0,2222,4148,0,180
2022/12/24 0:00,部署 A,ユーザー0501,0,0,2,0,180
,部署 A,ユーザー0502,0,0,4,0,180
2022/12/23 0:00,部署 A,ユーザー0503,0,81,129,0,180
2022/12/23 0:00,部署 A,ユーザー0506,0,0,4,0,180
2022/12/23 0:00,部署 A,ユーザー0508,0,320,331,0,180
2022/12/24 0:00,部署 A,ユーザー0509,0,103,98,0,180
2022/12/23 0:00,部署 A,ユーザー0510,0,219,284,3,180
2022/12/23 0:00,部署 A,ユーザー0511,0,286,282,0,180
2022/12/23 0:00,部署 A,ユーザー0512,0,714,708,0,180
2022/12/23 0:00,部署 A,ユーザー0513,0,2944,2941,0,180
2022/12/24 0:00,部署 A,ユーザー0514,0,2080,2014,0,180
2022/12/23 0:00,部署 A,ユーザー0517,0,2713,2618,0,180
2022/12/20 0:00,部署 A,ユーザー0518,0,281,96,0,180
2022/12/24 0:00,部署 A,ユーザー0519,0,586,785,4,180
2022/12/23 0:00,部署 A,ユーザー0520,0,1181,1352,1,180
2022/12/23 0:00,部署 A,ユーザー0523,0,0,1,0,180
2022/12/24 0:00,部署 A,ユーザー0524,0,458,454,0,180
2022/12/7 0:00,部署 A,ユーザー0526,0,40,36,0,180
2022/12/20 0:00,部署 A,ユーザー0527,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0528,0,869,925,0,180
2022/12/23 0:00,部署 A,ユーザー0529,0,268,259,0,180
2022/12/23 0:00,部署 A,ユーザー0530,0,211,177,1,180
2022/12/23 0:00,部署 A,ユーザー0531,0,303,523,0,180
2022/12/22 0:00,部署 A,ユーザー0532,0,1268,1288,0,180
,部署 A,ユーザー0533,0,0,1,0,180
,部署 A,ユーザー0535,0,0,3,0,180
2022/12/23 0:00,部署 A,ユーザー0538,0,860,857,0,180
2022/12/23 0:00,部署 A,ユーザー0539,0,2021,3100,0,180
2022/12/23 0:00,部署 A,ユーザー0543,0,763,9685,35,180
2022/12/24 0:00,部署 A,ユーザー0544,0,1602,1521,0,180
2022/12/23 0:00,部署 A,ユーザー0545,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0547,0,375,429,0,180
2022/12/23 0:00,部署 A,ユーザー0548,0,803,744,0,180
2022/12/23 0:00,部署 A,ユーザー0549,0,1122,1009,1,180
2022/12/23 0:00,部署 A,ユーザー0551,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー0552,0,207,225,0,180
2022/12/23 0:00,部署 A,ユーザー0553,0,2945,4221,0,180
2022/12/23 0:00,部署 A,ユーザー0554,0,0,4,0,180
2022/12/23 0:00,部署 A,ユーザー0555,0,2956,4713,24,180
2022/11/30 0:00,部署 A,ユーザー0556,0,446,674,0,180
,部署 A,ユーザー0557,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー0559,0,319,589,0,180
2022/12/23 0:00,部署 A,ユーザー0560,0,1869,3207,0,180
2022/12/23 0:00,部署 A,ユーザー0561,0,248,340,0,180
2022/11/5 0:00,部署 A,ユーザー0562,0,0,91,0,180
2022/12/23 0:00,部署 A,ユーザー0563,0,399,403,0,180
2022/12/23 0:00,部署 A,ユーザー0564,0,0,0,0,180
2022/9/8 0:00,部署 A,ユーザー0568,0,8,8,0,180
2022/12/23 0:00,部署 A,ユーザー0569,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0570,0,592,684,1,180
2022/12/24 0:00,部署 A,ユーザー0571,0,2011,1927,0,180
2022/12/24 0:00,部署 A,ユーザー0573,0,1807,1163,3,180
2022/12/23 0:00,部署 A,ユーザー0574,0,1108,3219,0,180
2022/12/24 0:00,部署 A,ユーザー0575,0,23189,22776,7,180
2022/12/23 0:00,部署 A,ユーザー0578,0,2372,2493,0,180
2022/12/24 0:00,部署 A,ユーザー0579,0,0,2,0,180
,部署 A,ユーザー0580,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー0582,0,1034,1023,0,180
2022/12/22 0:00,部署 A,ユーザー0583,0,168,287,3,180
2022/12/23 0:00,部署 A,ユーザー0584,0,970,936,0,180
2022/12/12 0:00,部署 A,ユーザー0586,0,52,44,0,180
2022/12/2 0:00,部署 A,ユーザー0587,0,0,104,0,180
,部署 A,ユーザー0589,0,0,3,0,180
2022/12/23 0:00,部署 A,ユーザー0590,0,876,843,0,180
2022/12/23 0:00,部署 A,ユーザー0591,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー0592,0,413,408,0,180
2022/12/24 0:00,部署 A,ユーザー0593,0,531,735,0,180
2022/12/23 0:00,部署 A,ユーザー0594,0,268,287,0,180
2022/12/23 0:00,部署 A,ユーザー0596,0,911,753,0,180
2022/12/23 0:00,部署 A,ユーザー0597,0,362,267,0,180
2022/12/23 0:00,部署 A,ユーザー0598,0,643,626,0,180
2022/12/23 0:00,部署 A,ユーザー0599,0,312,296,0,180
2022/12/23 0:00,部署 A,ユーザー0600,0,350,350,0,180
2022/12/23 0:00,部署 A,ユーザー0601,0,361,443,0,180
2022/12/23 0:00,部署 A,ユーザー0602,0,61,567,0,180
2022/12/23 0:00,部署 A,ユーザー0603,0,1012,965,0,180
2022/12/23 0:00,部署 A,ユーザー0605,0,738,199,0,180
2022/12/24 0:00,部署 A,ユーザー0606,0,2105,2302,0,180
2022/12/23 0:00,部署 A,ユーザー0607,0,2255,2961,0,180
2022/12/23 0:00,部署 A,ユーザー0608,0,932,971,0,180
2022/12/23 0:00,部署 A,ユーザー0609,0,378,386,0,180
2022/12/23 0:00,部署 A,ユーザー0610,0,0,2,0,180
2022/12/24 0:00,部署 A,ユーザー0611,0,7779,8092,0,180
